location,FertilizerScenario,crop,Event,vType,DVS,Amount
49697,2,winter_rapeseed,1,PK,0.001,35
49697,2,winter_rapeseed,2,KAS,0.4,24
49697,2,winter_rapeseed,3,KAS,0.8,20
49698,2,winter_rapeseed,1,PK,0.001,35
49698,2,winter_rapeseed,2,KAS,0.4,24
49698,2,winter_rapeseed,3,KAS,0.8,20
49699,2,winter_rapeseed,1,PK,0.001,35
49699,2,winter_rapeseed,2,KAS,0.4,24
49699,2,winter_rapeseed,3,KAS,0.8,20
49700,2,winter_rapeseed,1,PK,0.001,35
49700,2,winter_rapeseed,2,KAS,0.4,24
49700,2,winter_rapeseed,3,KAS,0.8,20
49701,2,winter_rapeseed,1,PK,0.001,35
49701,2,winter_rapeseed,2,KAS,0.4,24
49701,2,winter_rapeseed,3,KAS,0.8,20
49702,2,winter_rapeseed,1,PK,0.001,35
49702,2,winter_rapeseed,2,KAS,0.4,24
49702,2,winter_rapeseed,3,KAS,0.8,20
49703,2,winter_rapeseed,1,PK,0.001,35
49703,2,winter_rapeseed,2,KAS,0.4,24
49703,2,winter_rapeseed,3,KAS,0.8,20
49704,2,winter_rapeseed,1,PK,0.001,35
49704,2,winter_rapeseed,2,KAS,0.4,24
49704,2,winter_rapeseed,3,KAS,0.8,20
49705,2,winter_rapeseed,1,PK,0.001,35
49705,2,winter_rapeseed,2,KAS,0.4,24
49705,2,winter_rapeseed,3,KAS,0.8,20
49706,2,winter_rapeseed,1,PK,0.001,35
49706,2,winter_rapeseed,2,KAS,0.4,24
49706,2,winter_rapeseed,3,KAS,0.8,20
49707,2,winter_rapeseed,1,PK,0.001,35
49707,2,winter_rapeseed,2,KAS,0.4,24
49707,2,winter_rapeseed,3,KAS,0.8,20
49708,2,winter_rapeseed,1,PK,0.001,35
49708,2,winter_rapeseed,2,KAS,0.4,24
49708,2,winter_rapeseed,3,KAS,0.8,20
49709,2,winter_rapeseed,1,PK,0.001,35
49709,2,winter_rapeseed,2,KAS,0.4,24
49709,2,winter_rapeseed,3,KAS,0.8,20
49710,2,winter_rapeseed,1,PK,0.001,35
49710,2,winter_rapeseed,2,KAS,0.4,24
49710,2,winter_rapeseed,3,KAS,0.8,20
49711,2,winter_rapeseed,1,PK,0.001,35
49711,2,winter_rapeseed,2,KAS,0.4,24
49711,2,winter_rapeseed,3,KAS,0.8,20
49712,2,winter_rapeseed,1,PK,0.001,35
49712,2,winter_rapeseed,2,KAS,0.4,24
49712,2,winter_rapeseed,3,KAS,0.8,20
49713,2,winter_rapeseed,1,PK,0.001,35
49713,2,winter_rapeseed,2,KAS,0.4,24
49713,2,winter_rapeseed,3,KAS,0.8,20
49714,2,winter_rapeseed,1,PK,0.001,35
49714,2,winter_rapeseed,2,KAS,0.4,24
49714,2,winter_rapeseed,3,KAS,0.8,20
49715,2,winter_rapeseed,1,PK,0.001,35
49715,2,winter_rapeseed,2,KAS,0.4,24
49715,2,winter_rapeseed,3,KAS,0.8,20
49716,2,winter_rapeseed,1,PK,0.001,35
49716,2,winter_rapeseed,2,KAS,0.4,24
49716,2,winter_rapeseed,3,KAS,0.8,20
49717,2,winter_rapeseed,1,PK,0.001,35
49717,2,winter_rapeseed,2,KAS,0.4,24
49717,2,winter_rapeseed,3,KAS,0.8,20
49718,2,winter_rapeseed,1,PK,0.001,35
49718,2,winter_rapeseed,2,KAS,0.4,24
49718,2,winter_rapeseed,3,KAS,0.8,20
49719,2,winter_rapeseed,1,PK,0.001,35
49719,2,winter_rapeseed,2,KAS,0.4,24
49719,2,winter_rapeseed,3,KAS,0.8,20
49720,2,winter_rapeseed,1,PK,0.001,35
49720,2,winter_rapeseed,2,KAS,0.4,24
49720,2,winter_rapeseed,3,KAS,0.8,20
49721,2,winter_rapeseed,1,PK,0.001,35
49721,2,winter_rapeseed,2,KAS,0.4,24
49721,2,winter_rapeseed,3,KAS,0.8,20
49722,2,winter_rapeseed,1,PK,0.001,35
49722,2,winter_rapeseed,2,KAS,0.4,24
49722,2,winter_rapeseed,3,KAS,0.8,20
49723,2,winter_rapeseed,1,PK,0.001,35
49723,2,winter_rapeseed,2,KAS,0.4,24
49723,2,winter_rapeseed,3,KAS,0.8,20
49724,2,winter_rapeseed,1,PK,0.001,35
49724,2,winter_rapeseed,2,KAS,0.4,24
49724,2,winter_rapeseed,3,KAS,0.8,20
49725,2,winter_rapeseed,1,PK,0.001,35
49725,2,winter_rapeseed,2,KAS,0.4,24
49725,2,winter_rapeseed,3,KAS,0.8,20
49726,2,winter_rapeseed,1,PK,0.001,35
49726,2,winter_rapeseed,2,KAS,0.4,24
49726,2,winter_rapeseed,3,KAS,0.8,20
49727,2,winter_rapeseed,1,PK,0.001,35
49727,2,winter_rapeseed,2,KAS,0.4,24
49727,2,winter_rapeseed,3,KAS,0.8,20
49728,2,winter_rapeseed,1,PK,0.001,35
49728,2,winter_rapeseed,2,KAS,0.4,24
49728,2,winter_rapeseed,3,KAS,0.8,20
49729,2,winter_rapeseed,1,PK,0.001,35
49729,2,winter_rapeseed,2,KAS,0.4,24
49729,2,winter_rapeseed,3,KAS,0.8,20
49730,2,winter_rapeseed,1,PK,0.001,35
49730,2,winter_rapeseed,2,KAS,0.4,24
49730,2,winter_rapeseed,3,KAS,0.8,20
49731,2,winter_rapeseed,1,PK,0.001,35
49731,2,winter_rapeseed,2,KAS,0.4,24
49731,2,winter_rapeseed,3,KAS,0.8,20
49732,2,winter_rapeseed,1,PK,0.001,35
49732,2,winter_rapeseed,2,KAS,0.4,24
49732,2,winter_rapeseed,3,KAS,0.8,20
49733,2,winter_rapeseed,1,PK,0.001,35
49733,2,winter_rapeseed,2,KAS,0.4,24
49733,2,winter_rapeseed,3,KAS,0.8,20
49734,2,winter_rapeseed,1,PK,0.001,35
49734,2,winter_rapeseed,2,KAS,0.4,24
49734,2,winter_rapeseed,3,KAS,0.8,20
49735,2,winter_rapeseed,1,PK,0.001,35
49735,2,winter_rapeseed,2,KAS,0.4,24
49735,2,winter_rapeseed,3,KAS,0.8,20
49736,2,winter_rapeseed,1,PK,0.001,35
49736,2,winter_rapeseed,2,KAS,0.4,24
49736,2,winter_rapeseed,3,KAS,0.8,20
49737,2,winter_rapeseed,1,PK,0.001,35
49737,2,winter_rapeseed,2,KAS,0.4,24
49737,2,winter_rapeseed,3,KAS,0.8,20
49738,2,winter_rapeseed,1,PK,0.001,35
49738,2,winter_rapeseed,2,KAS,0.4,24
49738,2,winter_rapeseed,3,KAS,0.8,20
49739,2,winter_rapeseed,1,PK,0.001,35
49739,2,winter_rapeseed,2,KAS,0.4,24
49739,2,winter_rapeseed,3,KAS,0.8,20
49740,2,winter_rapeseed,1,PK,0.001,35
49740,2,winter_rapeseed,2,KAS,0.4,24
49740,2,winter_rapeseed,3,KAS,0.8,20
49741,2,winter_rapeseed,1,PK,0.001,35
49741,2,winter_rapeseed,2,KAS,0.4,24
49741,2,winter_rapeseed,3,KAS,0.8,20
49742,2,winter_rapeseed,1,PK,0.001,35
49742,2,winter_rapeseed,2,KAS,0.4,24
49742,2,winter_rapeseed,3,KAS,0.8,20
49743,2,winter_rapeseed,1,PK,0.001,35
49743,2,winter_rapeseed,2,KAS,0.4,24
49743,2,winter_rapeseed,3,KAS,0.8,20
49744,2,winter_rapeseed,1,PK,0.001,35
49744,2,winter_rapeseed,2,KAS,0.4,24
49744,2,winter_rapeseed,3,KAS,0.8,20
49745,2,winter_rapeseed,1,PK,0.001,35
49745,2,winter_rapeseed,2,KAS,0.4,24
49745,2,winter_rapeseed,3,KAS,0.8,20
49746,2,winter_rapeseed,1,PK,0.001,35
49746,2,winter_rapeseed,2,KAS,0.4,24
49746,2,winter_rapeseed,3,KAS,0.8,20
49747,2,winter_rapeseed,1,PK,0.001,35
49747,2,winter_rapeseed,2,KAS,0.4,24
49747,2,winter_rapeseed,3,KAS,0.8,20
49748,2,winter_rapeseed,1,PK,0.001,35
49748,2,winter_rapeseed,2,KAS,0.4,24
49748,2,winter_rapeseed,3,KAS,0.8,20
49749,2,winter_rapeseed,1,PK,0.001,35
49749,2,winter_rapeseed,2,KAS,0.4,24
49749,2,winter_rapeseed,3,KAS,0.8,20
49750,2,winter_rapeseed,1,PK,0.001,35
49750,2,winter_rapeseed,2,KAS,0.4,24
49750,2,winter_rapeseed,3,KAS,0.8,20
49751,2,winter_rapeseed,1,PK,0.001,35
49751,2,winter_rapeseed,2,KAS,0.4,24
49751,2,winter_rapeseed,3,KAS,0.8,20
49752,2,winter_rapeseed,1,PK,0.001,35
49752,2,winter_rapeseed,2,KAS,0.4,24
49752,2,winter_rapeseed,3,KAS,0.8,20
49753,2,winter_rapeseed,1,PK,0.001,35
49753,2,winter_rapeseed,2,KAS,0.4,24
49753,2,winter_rapeseed,3,KAS,0.8,20
49754,2,winter_rapeseed,1,PK,0.001,35
49754,2,winter_rapeseed,2,KAS,0.4,24
49754,2,winter_rapeseed,3,KAS,0.8,20
49755,2,winter_rapeseed,1,PK,0.001,35
49755,2,winter_rapeseed,2,KAS,0.4,24
49755,2,winter_rapeseed,3,KAS,0.8,20
49756,2,winter_rapeseed,1,PK,0.001,35
49756,2,winter_rapeseed,2,KAS,0.4,24
49756,2,winter_rapeseed,3,KAS,0.8,20
49757,2,winter_rapeseed,1,PK,0.001,35
49757,2,winter_rapeseed,2,KAS,0.4,24
49757,2,winter_rapeseed,3,KAS,0.8,20
49758,2,winter_rapeseed,1,PK,0.001,35
49758,2,winter_rapeseed,2,KAS,0.4,24
49758,2,winter_rapeseed,3,KAS,0.8,20
49759,2,winter_rapeseed,1,PK,0.001,35
49759,2,winter_rapeseed,2,KAS,0.4,24
49759,2,winter_rapeseed,3,KAS,0.8,20
49760,2,winter_rapeseed,1,PK,0.001,35
49760,2,winter_rapeseed,2,KAS,0.4,24
49760,2,winter_rapeseed,3,KAS,0.8,20
49761,2,winter_rapeseed,1,PK,0.001,35
49761,2,winter_rapeseed,2,KAS,0.4,24
49761,2,winter_rapeseed,3,KAS,0.8,20
49762,2,winter_rapeseed,1,PK,0.001,35
49762,2,winter_rapeseed,2,KAS,0.4,24
49762,2,winter_rapeseed,3,KAS,0.8,20
49763,2,winter_rapeseed,1,PK,0.001,35
49763,2,winter_rapeseed,2,KAS,0.4,24
49763,2,winter_rapeseed,3,KAS,0.8,20
49764,2,winter_rapeseed,1,PK,0.001,35
49764,2,winter_rapeseed,2,KAS,0.4,24
49764,2,winter_rapeseed,3,KAS,0.8,20
49765,2,winter_rapeseed,1,PK,0.001,35
49765,2,winter_rapeseed,2,KAS,0.4,24
49765,2,winter_rapeseed,3,KAS,0.8,20
49766,2,winter_rapeseed,1,PK,0.001,35
49766,2,winter_rapeseed,2,KAS,0.4,24
49766,2,winter_rapeseed,3,KAS,0.8,20
49767,2,winter_rapeseed,1,PK,0.001,35
49767,2,winter_rapeseed,2,KAS,0.4,24
49767,2,winter_rapeseed,3,KAS,0.8,20
49768,2,winter_rapeseed,1,PK,0.001,35
49768,2,winter_rapeseed,2,KAS,0.4,24
49768,2,winter_rapeseed,3,KAS,0.8,20
49769,2,winter_rapeseed,1,PK,0.001,35
49769,2,winter_rapeseed,2,KAS,0.4,24
49769,2,winter_rapeseed,3,KAS,0.8,20
49770,2,winter_rapeseed,1,PK,0.001,35
49770,2,winter_rapeseed,2,KAS,0.4,24
49770,2,winter_rapeseed,3,KAS,0.8,20
49771,2,winter_rapeseed,1,PK,0.001,35
49771,2,winter_rapeseed,2,KAS,0.4,24
49771,2,winter_rapeseed,3,KAS,0.8,20
49772,2,winter_rapeseed,1,PK,0.001,35
49772,2,winter_rapeseed,2,KAS,0.4,24
49772,2,winter_rapeseed,3,KAS,0.8,20
49773,2,winter_rapeseed,1,PK,0.001,35
49773,2,winter_rapeseed,2,KAS,0.4,24
49773,2,winter_rapeseed,3,KAS,0.8,20
49774,2,winter_rapeseed,1,PK,0.001,35
49774,2,winter_rapeseed,2,KAS,0.4,24
49774,2,winter_rapeseed,3,KAS,0.8,20
49775,2,winter_rapeseed,1,PK,0.001,35
49775,2,winter_rapeseed,2,KAS,0.4,24
49775,2,winter_rapeseed,3,KAS,0.8,20
49776,2,winter_rapeseed,1,PK,0.001,35
49776,2,winter_rapeseed,2,KAS,0.4,24
49776,2,winter_rapeseed,3,KAS,0.8,20
49777,2,winter_rapeseed,1,PK,0.001,35
49777,2,winter_rapeseed,2,KAS,0.4,24
49777,2,winter_rapeseed,3,KAS,0.8,20
49778,2,winter_rapeseed,1,PK,0.001,35
49778,2,winter_rapeseed,2,KAS,0.4,24
49778,2,winter_rapeseed,3,KAS,0.8,20
49779,2,winter_rapeseed,1,PK,0.001,35
49779,2,winter_rapeseed,2,KAS,0.4,24
49779,2,winter_rapeseed,3,KAS,0.8,20
49780,2,winter_rapeseed,1,PK,0.001,35
49780,2,winter_rapeseed,2,KAS,0.4,24
49780,2,winter_rapeseed,3,KAS,0.8,20
49781,2,winter_rapeseed,1,PK,0.001,35
49781,2,winter_rapeseed,2,KAS,0.4,24
49781,2,winter_rapeseed,3,KAS,0.8,20
49782,2,winter_rapeseed,1,PK,0.001,35
49782,2,winter_rapeseed,2,KAS,0.4,24
49782,2,winter_rapeseed,3,KAS,0.8,20
49783,2,winter_rapeseed,1,PK,0.001,35
49783,2,winter_rapeseed,2,KAS,0.4,24
49783,2,winter_rapeseed,3,KAS,0.8,20
49784,2,winter_rapeseed,1,PK,0.001,35
49784,2,winter_rapeseed,2,KAS,0.4,24
49784,2,winter_rapeseed,3,KAS,0.8,20
49785,2,winter_rapeseed,1,PK,0.001,35
49785,2,winter_rapeseed,2,KAS,0.4,24
49785,2,winter_rapeseed,3,KAS,0.8,20
49786,2,winter_rapeseed,1,PK,0.001,35
49786,2,winter_rapeseed,2,KAS,0.4,24
49786,2,winter_rapeseed,3,KAS,0.8,20
49787,2,winter_rapeseed,1,PK,0.001,35
49787,2,winter_rapeseed,2,KAS,0.4,24
49787,2,winter_rapeseed,3,KAS,0.8,20
49788,2,winter_rapeseed,1,PK,0.001,35
49788,2,winter_rapeseed,2,KAS,0.4,24
49788,2,winter_rapeseed,3,KAS,0.8,20
49789,2,winter_rapeseed,1,PK,0.001,35
49789,2,winter_rapeseed,2,KAS,0.4,24
49789,2,winter_rapeseed,3,KAS,0.8,20
49790,2,winter_rapeseed,1,PK,0.001,35
49790,2,winter_rapeseed,2,KAS,0.4,24
49790,2,winter_rapeseed,3,KAS,0.8,20
49791,2,winter_rapeseed,1,PK,0.001,35
49791,2,winter_rapeseed,2,KAS,0.4,24
49791,2,winter_rapeseed,3,KAS,0.8,20
49792,2,winter_rapeseed,1,PK,0.001,35
49792,2,winter_rapeseed,2,KAS,0.4,24
49792,2,winter_rapeseed,3,KAS,0.8,20
