location,FertilizerScenario,crop,Event,vType,DVS,Amount
49699,2,spring_barley,2,KAS,0.01,31
49700,2,spring_barley,1,PK,0.001,32
49700,2,spring_barley,2,KAS,0.01,31
49701,2,spring_barley,1,PK,0.001,32
49701,2,spring_barley,2,KAS,0.01,31
49702,2,spring_barley,1,PK,0.001,32
49702,2,spring_barley,2,KAS,0.01,31
49703,2,spring_barley,1,PK,0.001,32
49703,2,spring_barley,2,KAS,0.01,31
49704,2,spring_barley,1,PK,0.001,32
49704,2,spring_barley,2,KAS,0.01,31
49705,2,spring_barley,1,PK,0.001,32
49705,2,spring_barley,2,KAS,0.01,31
49706,2,spring_barley,1,PK,0.001,32
49706,2,spring_barley,2,KAS,0.01,31
49707,2,spring_barley,1,PK,0.001,32
49707,2,spring_barley,2,KAS,0.01,31
49708,2,spring_barley,1,PK,0.001,32
49708,2,spring_barley,2,KAS,0.01,31
49709,2,spring_barley,1,PK,0.001,32
49709,2,spring_barley,2,KAS,0.01,31
49710,2,spring_barley,1,PK,0.001,32
49710,2,spring_barley,2,KAS,0.01,31
49711,2,spring_barley,1,PK,0.001,32
49711,2,spring_barley,2,KAS,0.01,31
49712,2,spring_barley,1,PK,0.001,32
49712,2,spring_barley,2,KAS,0.01,31
49713,2,spring_barley,1,PK,0.001,32
49713,2,spring_barley,2,KAS,0.01,31
49714,2,spring_barley,1,PK,0.001,32
49714,2,spring_barley,2,KAS,0.01,31
49715,2,spring_barley,1,PK,0.001,32
49715,2,spring_barley,2,KAS,0.01,31
49716,2,spring_barley,1,PK,0.001,32
49716,2,spring_barley,2,KAS,0.01,31
49717,2,spring_barley,1,PK,0.001,32
49717,2,spring_barley,2,KAS,0.01,31
49718,2,spring_barley,1,PK,0.001,32
49718,2,spring_barley,2,KAS,0.01,31
49719,2,spring_barley,1,PK,0.001,32
49719,2,spring_barley,2,KAS,0.01,31
49720,2,spring_barley,1,PK,0.001,32
49720,2,spring_barley,2,KAS,0.01,31
49721,2,spring_barley,1,PK,0.001,32
49721,2,spring_barley,2,KAS,0.01,31
49722,2,spring_barley,1,PK,0.001,32
49722,2,spring_barley,2,KAS,0.01,31
49723,2,spring_barley,1,PK,0.001,32
49723,2,spring_barley,2,KAS,0.01,31
49724,2,spring_barley,1,PK,0.001,32
49724,2,spring_barley,2,KAS,0.01,31
49725,2,spring_barley,1,PK,0.001,32
49725,2,spring_barley,2,KAS,0.01,31
49726,2,spring_barley,1,PK,0.001,32
49726,2,spring_barley,2,KAS,0.01,31
49727,2,spring_barley,1,PK,0.001,32
49727,2,spring_barley,2,KAS,0.01,31
49728,2,spring_barley,1,PK,0.001,32
49728,2,spring_barley,2,KAS,0.01,31
49729,2,spring_barley,1,PK,0.001,32
49729,2,spring_barley,2,KAS,0.01,31
49730,2,spring_barley,1,PK,0.001,32
49730,2,spring_barley,2,KAS,0.01,31
49731,2,spring_barley,1,PK,0.001,32
49731,2,spring_barley,2,KAS,0.01,31
49732,2,spring_barley,1,PK,0.001,32
49732,2,spring_barley,2,KAS,0.01,31
49733,2,spring_barley,1,PK,0.001,32
49733,2,spring_barley,2,KAS,0.01,31
49734,2,spring_barley,1,PK,0.001,32
49734,2,spring_barley,2,KAS,0.01,31
49735,2,spring_barley,1,PK,0.001,32
49735,2,spring_barley,2,KAS,0.01,31
49736,2,spring_barley,1,PK,0.001,32
49736,2,spring_barley,2,KAS,0.01,31
49737,2,spring_barley,1,PK,0.001,32
49737,2,spring_barley,2,KAS,0.01,31
49738,2,spring_barley,1,PK,0.001,32
49738,2,spring_barley,2,KAS,0.01,31
49739,2,spring_barley,1,PK,0.001,32
49739,2,spring_barley,2,KAS,0.01,31
49740,2,spring_barley,1,PK,0.001,32
49740,2,spring_barley,2,KAS,0.01,31
49741,2,spring_barley,1,PK,0.001,32
49741,2,spring_barley,2,KAS,0.01,31
49742,2,spring_barley,1,PK,0.001,32
49742,2,spring_barley,2,KAS,0.01,31
49743,2,spring_barley,1,PK,0.001,32
49743,2,spring_barley,2,KAS,0.01,31
49744,2,spring_barley,1,PK,0.001,32
49744,2,spring_barley,2,KAS,0.01,31
49745,2,spring_barley,1,PK,0.001,32
49745,2,spring_barley,2,KAS,0.01,31
49746,2,spring_barley,1,PK,0.001,32
49746,2,spring_barley,2,KAS,0.01,31
49747,2,spring_barley,1,PK,0.001,32
49747,2,spring_barley,2,KAS,0.01,31
49748,2,spring_barley,1,PK,0.001,32
49748,2,spring_barley,2,KAS,0.01,31
49749,2,spring_barley,1,PK,0.001,32
49749,2,spring_barley,2,KAS,0.01,31
49750,2,spring_barley,1,PK,0.001,32
49750,2,spring_barley,2,KAS,0.01,31
49751,2,spring_barley,1,PK,0.001,32
49751,2,spring_barley,2,KAS,0.01,31
49752,2,spring_barley,1,PK,0.001,32
49752,2,spring_barley,2,KAS,0.01,31
49753,2,spring_barley,1,PK,0.001,32
49753,2,spring_barley,2,KAS,0.01,31
49754,2,spring_barley,1,PK,0.001,32
49754,2,spring_barley,2,KAS,0.01,31
49755,2,spring_barley,1,PK,0.001,32
49755,2,spring_barley,2,KAS,0.01,31
49756,2,spring_barley,1,PK,0.001,32
49756,2,spring_barley,2,KAS,0.01,31
49757,2,spring_barley,1,PK,0.001,32
49757,2,spring_barley,2,KAS,0.01,31
49758,2,spring_barley,1,PK,0.001,32
49758,2,spring_barley,2,KAS,0.01,31
49759,2,spring_barley,1,PK,0.001,32
49759,2,spring_barley,2,KAS,0.01,31
49760,2,spring_barley,1,PK,0.001,32
49760,2,spring_barley,2,KAS,0.01,31
49761,2,spring_barley,1,PK,0.001,32
49761,2,spring_barley,2,KAS,0.01,31
49762,2,spring_barley,1,PK,0.001,32
49762,2,spring_barley,2,KAS,0.01,31
49763,2,spring_barley,1,PK,0.001,32
49763,2,spring_barley,2,KAS,0.01,31
49764,2,spring_barley,1,PK,0.001,32
49764,2,spring_barley,2,KAS,0.01,31
49765,2,spring_barley,1,PK,0.001,32
49765,2,spring_barley,2,KAS,0.01,31
49766,2,spring_barley,1,PK,0.001,32
49766,2,spring_barley,2,KAS,0.01,31
49767,2,spring_barley,1,PK,0.001,32
49767,2,spring_barley,2,KAS,0.01,31
49768,2,spring_barley,1,PK,0.001,32
49768,2,spring_barley,2,KAS,0.01,31
49769,2,spring_barley,1,PK,0.001,32
49769,2,spring_barley,2,KAS,0.01,31
49770,2,spring_barley,1,PK,0.001,32
49770,2,spring_barley,2,KAS,0.01,31
49771,2,spring_barley,1,PK,0.001,32
49771,2,spring_barley,2,KAS,0.01,31
49772,2,spring_barley,1,PK,0.001,32
49772,2,spring_barley,2,KAS,0.01,31
49773,2,spring_barley,1,PK,0.001,32
49773,2,spring_barley,2,KAS,0.01,31
49774,2,spring_barley,1,PK,0.001,32
49774,2,spring_barley,2,KAS,0.01,31
49775,2,spring_barley,1,PK,0.001,32
49775,2,spring_barley,2,KAS,0.01,31
49776,2,spring_barley,1,PK,0.001,32
49776,2,spring_barley,2,KAS,0.01,31
49777,2,spring_barley,1,PK,0.001,32
49777,2,spring_barley,2,KAS,0.01,31
49778,2,spring_barley,1,PK,0.001,32
49778,2,spring_barley,2,KAS,0.01,31
49779,2,spring_barley,1,PK,0.001,32
49779,2,spring_barley,2,KAS,0.01,31
49780,2,spring_barley,1,PK,0.001,32
49780,2,spring_barley,2,KAS,0.01,31
49781,2,spring_barley,1,PK,0.001,32
49781,2,spring_barley,2,KAS,0.01,31
49782,2,spring_barley,1,PK,0.001,32
49782,2,spring_barley,2,KAS,0.01,31
49783,2,spring_barley,1,PK,0.001,32
49783,2,spring_barley,2,KAS,0.01,31
49784,2,spring_barley,1,PK,0.001,32
49784,2,spring_barley,2,KAS,0.01,31
49785,2,spring_barley,1,PK,0.001,32
49785,2,spring_barley,2,KAS,0.01,31
49786,2,spring_barley,1,PK,0.001,32
49786,2,spring_barley,2,KAS,0.01,31
49787,2,spring_barley,1,PK,0.001,32
49787,2,spring_barley,2,KAS,0.01,31
49788,2,spring_barley,1,PK,0.001,32
49788,2,spring_barley,2,KAS,0.01,31
49789,2,spring_barley,1,PK,0.001,32
49789,2,spring_barley,2,KAS,0.01,31
49790,2,spring_barley,1,PK,0.001,32
49790,2,spring_barley,2,KAS,0.01,31
49791,2,spring_barley,1,PK,0.001,32
49791,2,spring_barley,2,KAS,0.01,31
49792,2,spring_barley,1,PK,0.001,32
49792,2,spring_barley,2,KAS,0.01,31
49793,2,spring_barley,1,PK,0.001,32
49793,2,spring_barley,2,KAS,0.01,31
49794,2,spring_barley,1,PK,0.001,32
49794,2,spring_barley,2,KAS,0.01,31
49795,2,spring_barley,1,PK,0.001,32
49795,2,spring_barley,2,KAS,0.01,31
49796,2,spring_barley,1,PK,0.001,32
49796,2,spring_barley,2,KAS,0.01,31
49797,2,spring_barley,1,PK,0.001,32
49797,2,spring_barley,2,KAS,0.01,31
49798,2,spring_barley,1,PK,0.001,32
49798,2,spring_barley,2,KAS,0.01,31
49799,2,spring_barley,1,PK,0.001,32
49799,2,spring_barley,2,KAS,0.01,31
49800,2,spring_barley,1,PK,0.001,32
49800,2,spring_barley,2,KAS,0.01,31
49801,2,spring_barley,1,PK,0.001,32
49801,2,spring_barley,2,KAS,0.01,31
49802,2,spring_barley,1,PK,0.001,32
49802,2,spring_barley,2,KAS,0.01,31
49803,2,spring_barley,1,PK,0.001,32
49803,2,spring_barley,2,KAS,0.01,31
49804,2,spring_barley,1,PK,0.001,32
49804,2,spring_barley,2,KAS,0.01,31
49805,2,spring_barley,1,PK,0.001,32
49805,2,spring_barley,2,KAS,0.01,31
49806,2,spring_barley,1,PK,0.001,32
49806,2,spring_barley,2,KAS,0.01,31
49807,2,spring_barley,1,PK,0.001,32
49807,2,spring_barley,2,KAS,0.01,31
49808,2,spring_barley,1,PK,0.001,32
49808,2,spring_barley,2,KAS,0.01,31
49809,2,spring_barley,1,PK,0.001,32
49809,2,spring_barley,2,KAS,0.01,31
49810,2,spring_barley,1,PK,0.001,32
49810,2,spring_barley,2,KAS,0.01,31
49811,2,spring_barley,1,PK,0.001,32
49811,2,spring_barley,2,KAS,0.01,31
49812,2,spring_barley,1,PK,0.001,32
49812,2,spring_barley,2,KAS,0.01,31
49813,2,spring_barley,1,PK,0.001,32
49813,2,spring_barley,2,KAS,0.01,31
49814,2,spring_barley,1,PK,0.001,32
49814,2,spring_barley,2,KAS,0.01,31
49815,2,spring_barley,1,PK,0.001,32
49815,2,spring_barley,2,KAS,0.01,31
49816,2,spring_barley,1,PK,0.001,32
49816,2,spring_barley,2,KAS,0.01,31
49817,2,spring_barley,1,PK,0.001,32
49817,2,spring_barley,2,KAS,0.01,31
49818,2,spring_barley,1,PK,0.001,32
49818,2,spring_barley,2,KAS,0.01,31
49819,2,spring_barley,1,PK,0.001,32
49819,2,spring_barley,2,KAS,0.01,31
49820,2,spring_barley,1,PK,0.001,32
49820,2,spring_barley,2,KAS,0.01,31
49821,2,spring_barley,1,PK,0.001,32
49821,2,spring_barley,2,KAS,0.01,31
49822,2,spring_barley,1,PK,0.001,32
49822,2,spring_barley,2,KAS,0.01,31
49823,2,spring_barley,1,PK,0.001,32
49823,2,spring_barley,2,KAS,0.01,31
49824,2,spring_barley,1,PK,0.001,32
49824,2,spring_barley,2,KAS,0.01,31
49825,2,spring_barley,1,PK,0.001,32
49825,2,spring_barley,2,KAS,0.01,31
49826,2,spring_barley,1,PK,0.001,32
49826,2,spring_barley,2,KAS,0.01,31
49827,2,spring_barley,1,PK,0.001,32
49827,2,spring_barley,2,KAS,0.01,31
49828,2,spring_barley,1,PK,0.001,32
49828,2,spring_barley,2,KAS,0.01,31
49829,2,spring_barley,1,PK,0.001,32
49829,2,spring_barley,2,KAS,0.01,31
49830,2,spring_barley,1,PK,0.001,32
49830,2,spring_barley,2,KAS,0.01,31
49831,2,spring_barley,1,PK,0.001,32
49831,2,spring_barley,2,KAS,0.01,31
49832,2,spring_barley,1,PK,0.001,32
49832,2,spring_barley,2,KAS,0.01,31
49833,2,spring_barley,1,PK,0.001,32
49833,2,spring_barley,2,KAS,0.01,31
49834,2,spring_barley,1,PK,0.001,32
49834,2,spring_barley,2,KAS,0.01,31
49835,2,spring_barley,1,PK,0.001,32
49835,2,spring_barley,2,KAS,0.01,31
49836,2,spring_barley,1,PK,0.001,32
49836,2,spring_barley,2,KAS,0.01,31
49837,2,spring_barley,1,PK,0.001,32
49837,2,spring_barley,2,KAS,0.01,31
49838,2,spring_barley,1,PK,0.001,32
49838,2,spring_barley,2,KAS,0.01,31
49839,2,spring_barley,1,PK,0.001,32
49839,2,spring_barley,2,KAS,0.01,31
49840,2,spring_barley,1,PK,0.001,32
49840,2,spring_barley,2,KAS,0.01,31
49841,2,spring_barley,1,PK,0.001,32
49841,2,spring_barley,2,KAS,0.01,31
49842,2,spring_barley,1,PK,0.001,32
49842,2,spring_barley,2,KAS,0.01,31
49843,2,spring_barley,1,PK,0.001,32
49843,2,spring_barley,2,KAS,0.01,31
49844,2,spring_barley,1,PK,0.001,32
49844,2,spring_barley,2,KAS,0.01,31
49845,2,spring_barley,1,PK,0.001,32
49845,2,spring_barley,2,KAS,0.01,31
49846,2,spring_barley,1,PK,0.001,32
49846,2,spring_barley,2,KAS,0.01,31
49847,2,spring_barley,1,PK,0.001,32
49847,2,spring_barley,2,KAS,0.01,31
49848,2,spring_barley,1,PK,0.001,32
49848,2,spring_barley,2,KAS,0.01,31
49849,2,spring_barley,1,PK,0.001,32
49849,2,spring_barley,2,KAS,0.01,31
49850,2,spring_barley,1,PK,0.001,32
49850,2,spring_barley,2,KAS,0.01,31
49851,2,spring_barley,1,PK,0.001,32
49851,2,spring_barley,2,KAS,0.01,31
49852,2,spring_barley,1,PK,0.001,32
49852,2,spring_barley,2,KAS,0.01,31
49853,2,spring_barley,1,PK,0.001,32
49853,2,spring_barley,2,KAS,0.01,31
49854,2,spring_barley,1,PK,0.001,32
49854,2,spring_barley,2,KAS,0.01,31
49855,2,spring_barley,1,PK,0.001,32
49855,2,spring_barley,2,KAS,0.01,31
49856,2,spring_barley,1,PK,0.001,32
49856,2,spring_barley,2,KAS,0.01,31
49857,2,spring_barley,1,PK,0.001,32
49857,2,spring_barley,2,KAS,0.01,31
49858,2,spring_barley,1,PK,0.001,32
49858,2,spring_barley,2,KAS,0.01,31
49859,2,spring_barley,1,PK,0.001,32
49859,2,spring_barley,2,KAS,0.01,31
49860,2,spring_barley,1,PK,0.001,32
49860,2,spring_barley,2,KAS,0.01,31
49861,2,spring_barley,1,PK,0.001,32
49861,2,spring_barley,2,KAS,0.01,31
49862,2,spring_barley,1,PK,0.001,32
49862,2,spring_barley,2,KAS,0.01,31
49863,2,spring_barley,1,PK,0.001,32
49863,2,spring_barley,2,KAS,0.01,31
49864,2,spring_barley,1,PK,0.001,32
49864,2,spring_barley,2,KAS,0.01,31
49865,2,spring_barley,1,PK,0.001,32
49865,2,spring_barley,2,KAS,0.01,31
49866,2,spring_barley,1,PK,0.001,32
49866,2,spring_barley,2,KAS,0.01,31
49867,2,spring_barley,1,PK,0.001,32
49867,2,spring_barley,2,KAS,0.01,31
49868,2,spring_barley,1,PK,0.001,32
49868,2,spring_barley,2,KAS,0.01,31
49869,2,spring_barley,1,PK,0.001,32
49869,2,spring_barley,2,KAS,0.01,31
49870,2,spring_barley,1,PK,0.001,32
49870,2,spring_barley,2,KAS,0.01,31
49871,2,spring_barley,1,PK,0.001,32
49871,2,spring_barley,2,KAS,0.01,31
49872,2,spring_barley,1,PK,0.001,32
49872,2,spring_barley,2,KAS,0.01,31
49873,2,spring_barley,1,PK,0.001,32
49873,2,spring_barley,2,KAS,0.01,31
49874,2,spring_barley,1,PK,0.001,32
49874,2,spring_barley,2,KAS,0.01,31
49875,2,spring_barley,1,PK,0.001,32
49875,2,spring_barley,2,KAS,0.01,31
49876,2,spring_barley,1,PK,0.001,32
49876,2,spring_barley,2,KAS,0.01,31
49877,2,spring_barley,1,PK,0.001,32
49877,2,spring_barley,2,KAS,0.01,31
49878,2,spring_barley,1,PK,0.001,32
49878,2,spring_barley,2,KAS,0.01,31
49879,2,spring_barley,1,PK,0.001,32
49879,2,spring_barley,2,KAS,0.01,31
49880,2,spring_barley,1,PK,0.001,32
49880,2,spring_barley,2,KAS,0.01,31
49881,2,spring_barley,1,PK,0.001,32
49881,2,spring_barley,2,KAS,0.01,31
49882,2,spring_barley,1,PK,0.001,32
49882,2,spring_barley,2,KAS,0.01,31
49883,2,spring_barley,1,PK,0.001,32
49883,2,spring_barley,2,KAS,0.01,31
49884,2,spring_barley,1,PK,0.001,32
49884,2,spring_barley,2,KAS,0.01,31
49885,2,spring_barley,1,PK,0.001,32
49885,2,spring_barley,2,KAS,0.01,31
49886,2,spring_barley,1,PK,0.001,32
49886,2,spring_barley,2,KAS,0.01,31
49887,2,spring_barley,1,PK,0.001,32
49887,2,spring_barley,2,KAS,0.01,31
49888,2,spring_barley,1,PK,0.001,32
49888,2,spring_barley,2,KAS,0.01,31
49889,2,spring_barley,1,PK,0.001,32
49889,2,spring_barley,2,KAS,0.01,31
49890,2,spring_barley,1,PK,0.001,32
49890,2,spring_barley,2,KAS,0.01,31
49891,2,spring_barley,1,PK,0.001,32
49891,2,spring_barley,2,KAS,0.01,31
49892,2,spring_barley,1,PK,0.001,32
49892,2,spring_barley,2,KAS,0.01,31
49893,2,spring_barley,1,PK,0.001,32
49893,2,spring_barley,2,KAS,0.01,31
49894,2,spring_barley,1,PK,0.001,32
49894,2,spring_barley,2,KAS,0.01,31
49895,2,spring_barley,1,PK,0.001,32
49895,2,spring_barley,2,KAS,0.01,31
49896,2,spring_barley,1,PK,0.001,32
49896,2,spring_barley,2,KAS,0.01,31
49897,2,spring_barley,1,PK,0.001,32
49897,2,spring_barley,2,KAS,0.01,31
49898,2,spring_barley,1,PK,0.001,32
49898,2,spring_barley,2,KAS,0.01,31
49899,2,spring_barley,1,PK,0.001,32
49899,2,spring_barley,2,KAS,0.01,31
49900,2,spring_barley,1,PK,0.001,32
49900,2,spring_barley,2,KAS,0.01,31
49901,2,spring_barley,1,PK,0.001,32
49901,2,spring_barley,2,KAS,0.01,31
49902,2,spring_barley,1,PK,0.001,32
49902,2,spring_barley,2,KAS,0.01,31
49903,2,spring_barley,1,PK,0.001,32
49903,2,spring_barley,2,KAS,0.01,31
49904,2,spring_barley,1,PK,0.001,32
49904,2,spring_barley,2,KAS,0.01,31
49905,2,spring_barley,1,PK,0.001,32
49905,2,spring_barley,2,KAS,0.01,31
49906,2,spring_barley,1,PK,0.001,32
49906,2,spring_barley,2,KAS,0.01,31
49907,2,spring_barley,1,PK,0.001,32
49907,2,spring_barley,2,KAS,0.01,31
49908,2,spring_barley,1,PK,0.001,32
49908,2,spring_barley,2,KAS,0.01,31
49909,2,spring_barley,1,PK,0.001,32
49909,2,spring_barley,2,KAS,0.01,31
49910,2,spring_barley,1,PK,0.001,32
49910,2,spring_barley,2,KAS,0.01,31
49911,2,spring_barley,1,PK,0.001,32
49911,2,spring_barley,2,KAS,0.01,31
49912,2,spring_barley,1,PK,0.001,32
49912,2,spring_barley,2,KAS,0.01,31
49913,2,spring_barley,1,PK,0.001,32
49913,2,spring_barley,2,KAS,0.01,31
49914,2,spring_barley,1,PK,0.001,32
49914,2,spring_barley,2,KAS,0.01,31
49915,2,spring_barley,1,PK,0.001,32
49915,2,spring_barley,2,KAS,0.01,31
49916,2,spring_barley,1,PK,0.001,32
49916,2,spring_barley,2,KAS,0.01,31
49917,2,spring_barley,1,PK,0.001,32
49917,2,spring_barley,2,KAS,0.01,31
49918,2,spring_barley,1,PK,0.001,32
49918,2,spring_barley,2,KAS,0.01,31
49919,2,spring_barley,1,PK,0.001,32
49919,2,spring_barley,2,KAS,0.01,31
49920,2,spring_barley,1,PK,0.001,32
49920,2,spring_barley,2,KAS,0.01,31
49921,2,spring_barley,1,PK,0.001,32
