location,FertilizerScenario,crop,Event,vType,DVS,Amount
49649,2,maize,3,KAS,0.4,24
49650,2,maize,1,PK,0.001,50
49650,2,maize,2,DAP,0.001,8
49650,2,maize,3,KAS,0.4,24
49651,2,maize,1,PK,0.001,50
49651,2,maize,2,DAP,0.001,8
49651,2,maize,3,KAS,0.4,24
49652,2,maize,1,PK,0.001,50
49652,2,maize,2,DAP,0.001,8
49652,2,maize,3,KAS,0.4,24
49653,2,maize,1,PK,0.001,50
49653,2,maize,2,DAP,0.001,8
49653,2,maize,3,KAS,0.4,24
49654,2,maize,1,PK,0.001,50
49654,2,maize,2,DAP,0.001,8
49654,2,maize,3,KAS,0.4,24
49655,2,maize,1,PK,0.001,50
49655,2,maize,2,DAP,0.001,8
49655,2,maize,3,KAS,0.4,24
49656,2,maize,1,PK,0.001,50
49656,2,maize,2,DAP,0.001,8
49656,2,maize,3,KAS,0.4,24
49657,2,maize,1,PK,0.001,50
49657,2,maize,2,DAP,0.001,8
49657,2,maize,3,KAS,0.4,24
49658,2,maize,1,PK,0.001,50
49658,2,maize,2,DAP,0.001,8
49658,2,maize,3,KAS,0.4,24
49659,2,maize,1,PK,0.001,50
49659,2,maize,2,DAP,0.001,8
49659,2,maize,3,KAS,0.4,24
49660,2,maize,1,PK,0.001,50
49660,2,maize,2,DAP,0.001,8
49660,2,maize,3,KAS,0.4,24
49661,2,maize,1,PK,0.001,50
49661,2,maize,2,DAP,0.001,8
49661,2,maize,3,KAS,0.4,24
49662,2,maize,1,PK,0.001,50
49662,2,maize,2,DAP,0.001,8
49662,2,maize,3,KAS,0.4,24
49663,2,maize,1,PK,0.001,50
49663,2,maize,2,DAP,0.001,8
49663,2,maize,3,KAS,0.4,24
49664,2,maize,1,PK,0.001,50
49664,2,maize,2,DAP,0.001,8
49664,2,maize,3,KAS,0.4,24
49665,2,maize,1,PK,0.001,50
49665,2,maize,2,DAP,0.001,8
49665,2,maize,3,KAS,0.4,24
49666,2,maize,1,PK,0.001,50
49666,2,maize,2,DAP,0.001,8
49666,2,maize,3,KAS,0.4,24
49667,2,maize,1,PK,0.001,50
49667,2,maize,2,DAP,0.001,8
49667,2,maize,3,KAS,0.4,24
49668,2,maize,1,PK,0.001,50
49668,2,maize,2,DAP,0.001,8
49668,2,maize,3,KAS,0.4,24
49669,2,maize,1,PK,0.001,50
49669,2,maize,2,DAP,0.001,8
49669,2,maize,3,KAS,0.4,24
49670,2,maize,1,PK,0.001,50
49670,2,maize,2,DAP,0.001,8
49670,2,maize,3,KAS,0.4,24
49671,2,maize,1,PK,0.001,50
49671,2,maize,2,DAP,0.001,8
49671,2,maize,3,KAS,0.4,24
49672,2,maize,1,PK,0.001,50
49672,2,maize,2,DAP,0.001,8
49672,2,maize,3,KAS,0.4,24
49673,2,maize,1,PK,0.001,50
49673,2,maize,2,DAP,0.001,8
49673,2,maize,3,KAS,0.4,24
49674,2,maize,1,PK,0.001,50
49674,2,maize,2,DAP,0.001,8
49674,2,maize,3,KAS,0.4,24
49675,2,maize,1,PK,0.001,50
49675,2,maize,2,DAP,0.001,8
49675,2,maize,3,KAS,0.4,24
49676,2,maize,1,PK,0.001,50
49676,2,maize,2,DAP,0.001,8
49676,2,maize,3,KAS,0.4,24
49677,2,maize,1,PK,0.001,50
49677,2,maize,2,DAP,0.001,8
49677,2,maize,3,KAS,0.4,24
49678,2,maize,1,PK,0.001,50
49678,2,maize,2,DAP,0.001,8
49678,2,maize,3,KAS,0.4,24
49679,2,maize,1,PK,0.001,50
49679,2,maize,2,DAP,0.001,8
49679,2,maize,3,KAS,0.4,24
49680,2,maize,1,PK,0.001,50
49680,2,maize,2,DAP,0.001,8
49680,2,maize,3,KAS,0.4,24
49681,2,maize,1,PK,0.001,50
49681,2,maize,2,DAP,0.001,8
49681,2,maize,3,KAS,0.4,24
49682,2,maize,1,PK,0.001,50
49682,2,maize,2,DAP,0.001,8
49682,2,maize,3,KAS,0.4,24
49683,2,maize,1,PK,0.001,50
49683,2,maize,2,DAP,0.001,8
49683,2,maize,3,KAS,0.4,24
49684,2,maize,1,PK,0.001,50
49684,2,maize,2,DAP,0.001,8
49684,2,maize,3,KAS,0.4,24
49685,2,maize,1,PK,0.001,50
49685,2,maize,2,DAP,0.001,8
49685,2,maize,3,KAS,0.4,24
49686,2,maize,1,PK,0.001,50
49686,2,maize,2,DAP,0.001,8
49686,2,maize,3,KAS,0.4,24
49687,2,maize,1,PK,0.001,50
49687,2,maize,2,DAP,0.001,8
49687,2,maize,3,KAS,0.4,24
49688,2,maize,1,PK,0.001,50
49688,2,maize,2,DAP,0.001,8
49688,2,maize,3,KAS,0.4,24
49689,2,maize,1,PK,0.001,50
49689,2,maize,2,DAP,0.001,8
49689,2,maize,3,KAS,0.4,24
49690,2,maize,1,PK,0.001,50
49690,2,maize,2,DAP,0.001,8
49690,2,maize,3,KAS,0.4,24
49691,2,maize,1,PK,0.001,50
49691,2,maize,2,DAP,0.001,8
49691,2,maize,3,KAS,0.4,24
49692,2,maize,1,PK,0.001,50
49692,2,maize,2,DAP,0.001,8
49692,2,maize,3,KAS,0.4,24
49693,2,maize,1,PK,0.001,50
49693,2,maize,2,DAP,0.001,8
49693,2,maize,3,KAS,0.4,24
49694,2,maize,1,PK,0.001,50
49694,2,maize,2,DAP,0.001,8
49694,2,maize,3,KAS,0.4,24
49695,2,maize,1,PK,0.001,50
49695,2,maize,2,DAP,0.001,8
49695,2,maize,3,KAS,0.4,24
49696,2,maize,1,PK,0.001,50
49696,2,maize,2,DAP,0.001,8
49696,2,maize,3,KAS,0.4,24
49697,2,maize,1,PK,0.001,50
49697,2,maize,2,DAP,0.001,8
49697,2,maize,3,KAS,0.4,24
49698,2,maize,1,PK,0.001,50
49698,2,maize,2,DAP,0.001,8
49698,2,maize,3,KAS,0.4,24
49699,2,maize,1,PK,0.001,50
49699,2,maize,2,DAP,0.001,8
49699,2,maize,3,KAS,0.4,24
49700,2,maize,1,PK,0.001,50
49700,2,maize,2,DAP,0.001,8
49700,2,maize,3,KAS,0.4,24
49701,2,maize,1,PK,0.001,50
49701,2,maize,2,DAP,0.001,8
49701,2,maize,3,KAS,0.4,24
49702,2,maize,1,PK,0.001,50
49702,2,maize,2,DAP,0.001,8
49702,2,maize,3,KAS,0.4,24
49703,2,maize,1,PK,0.001,50
49703,2,maize,2,DAP,0.001,8
49703,2,maize,3,KAS,0.4,24
49704,2,maize,1,PK,0.001,50
49704,2,maize,2,DAP,0.001,8
49704,2,maize,3,KAS,0.4,24
49705,2,maize,1,PK,0.001,50
49705,2,maize,2,DAP,0.001,8
49705,2,maize,3,KAS,0.4,24
49706,2,maize,1,PK,0.001,50
49706,2,maize,2,DAP,0.001,8
49706,2,maize,3,KAS,0.4,24
49707,2,maize,1,PK,0.001,50
49707,2,maize,2,DAP,0.001,8
49707,2,maize,3,KAS,0.4,24
49708,2,maize,1,PK,0.001,50
49708,2,maize,2,DAP,0.001,8
49708,2,maize,3,KAS,0.4,24
49709,2,maize,1,PK,0.001,50
49709,2,maize,2,DAP,0.001,8
49709,2,maize,3,KAS,0.4,24
49710,2,maize,1,PK,0.001,50
49710,2,maize,2,DAP,0.001,8
49710,2,maize,3,KAS,0.4,24
49711,2,maize,1,PK,0.001,50
49711,2,maize,2,DAP,0.001,8
49711,2,maize,3,KAS,0.4,24
49712,2,maize,1,PK,0.001,50
49712,2,maize,2,DAP,0.001,8
49712,2,maize,3,KAS,0.4,24
49713,2,maize,1,PK,0.001,50
49713,2,maize,2,DAP,0.001,8
49713,2,maize,3,KAS,0.4,24
49714,2,maize,1,PK,0.001,50
49714,2,maize,2,DAP,0.001,8
49714,2,maize,3,KAS,0.4,24
49715,2,maize,1,PK,0.001,50
49715,2,maize,2,DAP,0.001,8
49715,2,maize,3,KAS,0.4,24
49716,2,maize,1,PK,0.001,50
49716,2,maize,2,DAP,0.001,8
49716,2,maize,3,KAS,0.4,24
49717,2,maize,1,PK,0.001,50
49717,2,maize,2,DAP,0.001,8
49717,2,maize,3,KAS,0.4,24
49718,2,maize,1,PK,0.001,50
49718,2,maize,2,DAP,0.001,8
49718,2,maize,3,KAS,0.4,24
49719,2,maize,1,PK,0.001,50
49719,2,maize,2,DAP,0.001,8
49719,2,maize,3,KAS,0.4,24
49720,2,maize,1,PK,0.001,50
49720,2,maize,2,DAP,0.001,8
49720,2,maize,3,KAS,0.4,24
49721,2,maize,1,PK,0.001,50
49721,2,maize,2,DAP,0.001,8
49721,2,maize,3,KAS,0.4,24
49722,2,maize,1,PK,0.001,50
49722,2,maize,2,DAP,0.001,8
49722,2,maize,3,KAS,0.4,24
49723,2,maize,1,PK,0.001,50
49723,2,maize,2,DAP,0.001,8
49723,2,maize,3,KAS,0.4,24
49724,2,maize,1,PK,0.001,50
49724,2,maize,2,DAP,0.001,8
49724,2,maize,3,KAS,0.4,24
49725,2,maize,1,PK,0.001,50
49725,2,maize,2,DAP,0.001,8
49725,2,maize,3,KAS,0.4,24
49726,2,maize,1,PK,0.001,50
49726,2,maize,2,DAP,0.001,8
49726,2,maize,3,KAS,0.4,24
49727,2,maize,1,PK,0.001,50
49727,2,maize,2,DAP,0.001,8
49727,2,maize,3,KAS,0.4,24
49728,2,maize,1,PK,0.001,50
49728,2,maize,2,DAP,0.001,8
49728,2,maize,3,KAS,0.4,24
49729,2,maize,1,PK,0.001,50
49729,2,maize,2,DAP,0.001,8
49729,2,maize,3,KAS,0.4,24
49730,2,maize,1,PK,0.001,50
49730,2,maize,2,DAP,0.001,8
49730,2,maize,3,KAS,0.4,24
49731,2,maize,1,PK,0.001,50
49731,2,maize,2,DAP,0.001,8
49731,2,maize,3,KAS,0.4,24
49732,2,maize,1,PK,0.001,50
49732,2,maize,2,DAP,0.001,8
49732,2,maize,3,KAS,0.4,24
49733,2,maize,1,PK,0.001,50
49733,2,maize,2,DAP,0.001,8
49733,2,maize,3,KAS,0.4,24
49734,2,maize,1,PK,0.001,50
49734,2,maize,2,DAP,0.001,8
49734,2,maize,3,KAS,0.4,24
49735,2,maize,1,PK,0.001,50
49735,2,maize,2,DAP,0.001,8
49735,2,maize,3,KAS,0.4,24
49736,2,maize,1,PK,0.001,50
49736,2,maize,2,DAP,0.001,8
49736,2,maize,3,KAS,0.4,24
49737,2,maize,1,PK,0.001,50
49737,2,maize,2,DAP,0.001,8
49737,2,maize,3,KAS,0.4,24
49738,2,maize,1,PK,0.001,50
49738,2,maize,2,DAP,0.001,8
49738,2,maize,3,KAS,0.4,24
49739,2,maize,1,PK,0.001,50
49739,2,maize,2,DAP,0.001,8
49739,2,maize,3,KAS,0.4,24
49740,2,maize,1,PK,0.001,50
49740,2,maize,2,DAP,0.001,8
49740,2,maize,3,KAS,0.4,24
49741,2,maize,1,PK,0.001,50
49741,2,maize,2,DAP,0.001,8
49741,2,maize,3,KAS,0.4,24
49742,2,maize,1,PK,0.001,50
49742,2,maize,2,DAP,0.001,8
49742,2,maize,3,KAS,0.4,24
49743,2,maize,1,PK,0.001,50
49743,2,maize,2,DAP,0.001,8
49743,2,maize,3,KAS,0.4,24
49744,2,maize,1,PK,0.001,50
49744,2,maize,2,DAP,0.001,8
49744,2,maize,3,KAS,0.4,24
49745,2,maize,1,PK,0.001,50
49745,2,maize,2,DAP,0.001,8
49745,2,maize,3,KAS,0.4,24
49746,2,maize,1,PK,0.001,50
49746,2,maize,2,DAP,0.001,8
49746,2,maize,3,KAS,0.4,24
49747,2,maize,1,PK,0.001,50
49747,2,maize,2,DAP,0.001,8
49747,2,maize,3,KAS,0.4,24
49748,2,maize,1,PK,0.001,50
49748,2,maize,2,DAP,0.001,8
49748,2,maize,3,KAS,0.4,24
49749,2,maize,1,PK,0.001,50
49749,2,maize,2,DAP,0.001,8
49749,2,maize,3,KAS,0.4,24
49750,2,maize,1,PK,0.001,50
49750,2,maize,2,DAP,0.001,8
49750,2,maize,3,KAS,0.4,24
49751,2,maize,1,PK,0.001,50
49751,2,maize,2,DAP,0.001,8
49751,2,maize,3,KAS,0.4,24
49752,2,maize,1,PK,0.001,50
49752,2,maize,2,DAP,0.001,8
49752,2,maize,3,KAS,0.4,24
49753,2,maize,1,PK,0.001,50
49753,2,maize,2,DAP,0.001,8
49753,2,maize,3,KAS,0.4,24
49754,2,maize,1,PK,0.001,50
49754,2,maize,2,DAP,0.001,8
49754,2,maize,3,KAS,0.4,24
49755,2,maize,1,PK,0.001,50
49755,2,maize,2,DAP,0.001,8
49755,2,maize,3,KAS,0.4,24
49756,2,maize,1,PK,0.001,50
49756,2,maize,2,DAP,0.001,8
49756,2,maize,3,KAS,0.4,24
49757,2,maize,1,PK,0.001,50
49757,2,maize,2,DAP,0.001,8
49757,2,maize,3,KAS,0.4,24
49758,2,maize,1,PK,0.001,50
49758,2,maize,2,DAP,0.001,8
49758,2,maize,3,KAS,0.4,24
49759,2,maize,1,PK,0.001,50
49759,2,maize,2,DAP,0.001,8
49759,2,maize,3,KAS,0.4,24
49760,2,maize,1,PK,0.001,50
49760,2,maize,2,DAP,0.001,8
49760,2,maize,3,KAS,0.4,24
49761,2,maize,1,PK,0.001,50
49761,2,maize,2,DAP,0.001,8
49761,2,maize,3,KAS,0.4,24
49762,2,maize,1,PK,0.001,50
49762,2,maize,2,DAP,0.001,8
49762,2,maize,3,KAS,0.4,24
49763,2,maize,1,PK,0.001,50
49763,2,maize,2,DAP,0.001,8
49763,2,maize,3,KAS,0.4,24
49764,2,maize,1,PK,0.001,50
49764,2,maize,2,DAP,0.001,8
49764,2,maize,3,KAS,0.4,24
49765,2,maize,1,PK,0.001,50
49765,2,maize,2,DAP,0.001,8
49765,2,maize,3,KAS,0.4,24
49766,2,maize,1,PK,0.001,50
49766,2,maize,2,DAP,0.001,8
49766,2,maize,3,KAS,0.4,24
49767,2,maize,1,PK,0.001,50
49767,2,maize,2,DAP,0.001,8
49767,2,maize,3,KAS,0.4,24
49768,2,maize,1,PK,0.001,50
49768,2,maize,2,DAP,0.001,8
49768,2,maize,3,KAS,0.4,24
49769,2,maize,1,PK,0.001,50
49769,2,maize,2,DAP,0.001,8
49769,2,maize,3,KAS,0.4,24
49770,2,maize,1,PK,0.001,50
49770,2,maize,2,DAP,0.001,8
49770,2,maize,3,KAS,0.4,24
49771,2,maize,1,PK,0.001,50
49771,2,maize,2,DAP,0.001,8
49771,2,maize,3,KAS,0.4,24
49772,2,maize,1,PK,0.001,50
49772,2,maize,2,DAP,0.001,8
49772,2,maize,3,KAS,0.4,24
49773,2,maize,1,PK,0.001,50
49773,2,maize,2,DAP,0.001,8
49773,2,maize,3,KAS,0.4,24
49774,2,maize,1,PK,0.001,50
49774,2,maize,2,DAP,0.001,8
49774,2,maize,3,KAS,0.4,24
49775,2,maize,1,PK,0.001,50
49775,2,maize,2,DAP,0.001,8
49775,2,maize,3,KAS,0.4,24
49776,2,maize,1,PK,0.001,50
49776,2,maize,2,DAP,0.001,8
49776,2,maize,3,KAS,0.4,24
49777,2,maize,1,PK,0.001,50
49777,2,maize,2,DAP,0.001,8
49777,2,maize,3,KAS,0.4,24
49778,2,maize,1,PK,0.001,50
49778,2,maize,2,DAP,0.001,8
49778,2,maize,3,KAS,0.4,24
49779,2,maize,1,PK,0.001,50
49779,2,maize,2,DAP,0.001,8
49779,2,maize,3,KAS,0.4,24
49780,2,maize,1,PK,0.001,50
49780,2,maize,2,DAP,0.001,8
49780,2,maize,3,KAS,0.4,24
49781,2,maize,1,PK,0.001,50
49781,2,maize,2,DAP,0.001,8
49781,2,maize,3,KAS,0.4,24
49782,2,maize,1,PK,0.001,50
49782,2,maize,2,DAP,0.001,8
49782,2,maize,3,KAS,0.4,24
49783,2,maize,1,PK,0.001,50
49783,2,maize,2,DAP,0.001,8
49783,2,maize,3,KAS,0.4,24
49784,2,maize,1,PK,0.001,50
49784,2,maize,2,DAP,0.001,8
49784,2,maize,3,KAS,0.4,24
49785,2,maize,1,PK,0.001,50
49785,2,maize,2,DAP,0.001,8
49785,2,maize,3,KAS,0.4,24
49786,2,maize,1,PK,0.001,50
49786,2,maize,2,DAP,0.001,8
49786,2,maize,3,KAS,0.4,24
49787,2,maize,1,PK,0.001,50
49787,2,maize,2,DAP,0.001,8
49787,2,maize,3,KAS,0.4,24
49788,2,maize,1,PK,0.001,50
49788,2,maize,2,DAP,0.001,8
49788,2,maize,3,KAS,0.4,24
49789,2,maize,1,PK,0.001,50
49789,2,maize,2,DAP,0.001,8
49789,2,maize,3,KAS,0.4,24
49790,2,maize,1,PK,0.001,50
49790,2,maize,2,DAP,0.001,8
49790,2,maize,3,KAS,0.4,24
49791,2,maize,1,PK,0.001,50
49791,2,maize,2,DAP,0.001,8
49791,2,maize,3,KAS,0.4,24
49792,2,maize,1,PK,0.001,50
49792,2,maize,2,DAP,0.001,8
49792,2,maize,3,KAS,0.4,24
49793,2,maize,1,PK,0.001,50
49793,2,maize,2,DAP,0.001,8
49793,2,maize,3,KAS,0.4,24
49794,2,maize,1,PK,0.001,50
49794,2,maize,2,DAP,0.001,8
49794,2,maize,3,KAS,0.4,24
49795,2,maize,1,PK,0.001,50
49795,2,maize,2,DAP,0.001,8
49795,2,maize,3,KAS,0.4,24
49796,2,maize,1,PK,0.001,50
49796,2,maize,2,DAP,0.001,8
49796,2,maize,3,KAS,0.4,24
49797,2,maize,1,PK,0.001,50
49797,2,maize,2,DAP,0.001,8
49797,2,maize,3,KAS,0.4,24
49798,2,maize,1,PK,0.001,50
49798,2,maize,2,DAP,0.001,8
49798,2,maize,3,KAS,0.4,24
49799,2,maize,1,PK,0.001,50
49799,2,maize,2,DAP,0.001,8
49799,2,maize,3,KAS,0.4,24
49800,2,maize,1,PK,0.001,50
49800,2,maize,2,DAP,0.001,8
49800,2,maize,3,KAS,0.4,24
49801,2,maize,1,PK,0.001,50
49801,2,maize,2,DAP,0.001,8
49801,2,maize,3,KAS,0.4,24
49802,2,maize,1,PK,0.001,50
49802,2,maize,2,DAP,0.001,8
49802,2,maize,3,KAS,0.4,24
49803,2,maize,1,PK,0.001,50
49803,2,maize,2,DAP,0.001,8
49803,2,maize,3,KAS,0.4,24
49804,2,maize,1,PK,0.001,50
49804,2,maize,2,DAP,0.001,8
49804,2,maize,3,KAS,0.4,24
49805,2,maize,1,PK,0.001,50
49805,2,maize,2,DAP,0.001,8
49805,2,maize,3,KAS,0.4,24
49806,2,maize,1,PK,0.001,50
49806,2,maize,2,DAP,0.001,8
49806,2,maize,3,KAS,0.4,24
49807,2,maize,1,PK,0.001,50
49807,2,maize,2,DAP,0.001,8
49807,2,maize,3,KAS,0.4,24
49808,2,maize,1,PK,0.001,50
49808,2,maize,2,DAP,0.001,8
49808,2,maize,3,KAS,0.4,24
49809,2,maize,1,PK,0.001,50
49809,2,maize,2,DAP,0.001,8
49809,2,maize,3,KAS,0.4,24
49810,2,maize,1,PK,0.001,50
49810,2,maize,2,DAP,0.001,8
49810,2,maize,3,KAS,0.4,24
49811,2,maize,1,PK,0.001,50
49811,2,maize,2,DAP,0.001,8
49811,2,maize,3,KAS,0.4,24
49812,2,maize,1,PK,0.001,50
49812,2,maize,2,DAP,0.001,8
49812,2,maize,3,KAS,0.4,24
49813,2,maize,1,PK,0.001,50
49813,2,maize,2,DAP,0.001,8
49813,2,maize,3,KAS,0.4,24
49814,2,maize,1,PK,0.001,50
49814,2,maize,2,DAP,0.001,8
49814,2,maize,3,KAS,0.4,24
49815,2,maize,1,PK,0.001,50
49815,2,maize,2,DAP,0.001,8
49815,2,maize,3,KAS,0.4,24
49816,2,maize,1,PK,0.001,50
49816,2,maize,2,DAP,0.001,8
49816,2,maize,3,KAS,0.4,24
49817,2,maize,1,PK,0.001,50
49817,2,maize,2,DAP,0.001,8
49817,2,maize,3,KAS,0.4,24
49818,2,maize,1,PK,0.001,50
49818,2,maize,2,DAP,0.001,8
49818,2,maize,3,KAS,0.4,24
49819,2,maize,1,PK,0.001,50
49819,2,maize,2,DAP,0.001,8
49819,2,maize,3,KAS,0.4,24
49820,2,maize,1,PK,0.001,50
49820,2,maize,2,DAP,0.001,8
49820,2,maize,3,KAS,0.4,24
49821,2,maize,1,PK,0.001,50
49821,2,maize,2,DAP,0.001,8
49821,2,maize,3,KAS,0.4,24
49822,2,maize,1,PK,0.001,50
49822,2,maize,2,DAP,0.001,8
49822,2,maize,3,KAS,0.4,24
49823,2,maize,1,PK,0.001,50
49823,2,maize,2,DAP,0.001,8
49823,2,maize,3,KAS,0.4,24
49824,2,maize,1,PK,0.001,50
49824,2,maize,2,DAP,0.001,8
49824,2,maize,3,KAS,0.4,24
49825,2,maize,1,PK,0.001,50
49825,2,maize,2,DAP,0.001,8
49825,2,maize,3,KAS,0.4,24
49826,2,maize,1,PK,0.001,50
49826,2,maize,2,DAP,0.001,8
49826,2,maize,3,KAS,0.4,24
49827,2,maize,1,PK,0.001,50
49827,2,maize,2,DAP,0.001,8
49827,2,maize,3,KAS,0.4,24
49828,2,maize,1,PK,0.001,50
49828,2,maize,2,DAP,0.001,8
49828,2,maize,3,KAS,0.4,24
49829,2,maize,1,PK,0.001,50
49829,2,maize,2,DAP,0.001,8
49829,2,maize,3,KAS,0.4,24
49830,2,maize,1,PK,0.001,50
49830,2,maize,2,DAP,0.001,8
49830,2,maize,3,KAS,0.4,24
49831,2,maize,1,PK,0.001,50
49831,2,maize,2,DAP,0.001,8
49831,2,maize,3,KAS,0.4,24
49832,2,maize,1,PK,0.001,50
49832,2,maize,2,DAP,0.001,8
49832,2,maize,3,KAS,0.4,24
49833,2,maize,1,PK,0.001,50
49833,2,maize,2,DAP,0.001,8
49833,2,maize,3,KAS,0.4,24
49834,2,maize,1,PK,0.001,50
49834,2,maize,2,DAP,0.001,8
49834,2,maize,3,KAS,0.4,24
49835,2,maize,1,PK,0.001,50
49835,2,maize,2,DAP,0.001,8
49835,2,maize,3,KAS,0.4,24
49836,2,maize,1,PK,0.001,50
49836,2,maize,2,DAP,0.001,8
49836,2,maize,3,KAS,0.4,24
49837,2,maize,1,PK,0.001,50
49837,2,maize,2,DAP,0.001,8
49837,2,maize,3,KAS,0.4,24
49838,2,maize,1,PK,0.001,50
49838,2,maize,2,DAP,0.001,8
49838,2,maize,3,KAS,0.4,24
49839,2,maize,1,PK,0.001,50
49839,2,maize,2,DAP,0.001,8
49839,2,maize,3,KAS,0.4,24
49840,2,maize,1,PK,0.001,50
49840,2,maize,2,DAP,0.001,8
49840,2,maize,3,KAS,0.4,24
49841,2,maize,1,PK,0.001,50
49841,2,maize,2,DAP,0.001,8
49841,2,maize,3,KAS,0.4,24
49842,2,maize,1,PK,0.001,50
49842,2,maize,2,DAP,0.001,8
49842,2,maize,3,KAS,0.4,24
49843,2,maize,1,PK,0.001,50
49843,2,maize,2,DAP,0.001,8
49843,2,maize,3,KAS,0.4,24
49844,2,maize,1,PK,0.001,50
49844,2,maize,2,DAP,0.001,8
49844,2,maize,3,KAS,0.4,24
49845,2,maize,1,PK,0.001,50
49845,2,maize,2,DAP,0.001,8
49845,2,maize,3,KAS,0.4,24
49846,2,maize,1,PK,0.001,50
49846,2,maize,2,DAP,0.001,8
49846,2,maize,3,KAS,0.4,24
49847,2,maize,1,PK,0.001,50
49847,2,maize,2,DAP,0.001,8
49847,2,maize,3,KAS,0.4,24
49848,2,maize,1,PK,0.001,50
