location,FertilizerScenario,crop,Event,vType,DVS,Amount
49651,2,winter_wheat,1,PK,0.001,40
49651,2,winter_wheat,2,KAS,0.25,32
49651,2,winter_wheat,3,KAS,0.4,16
49651,2,winter_wheat,4,KAS,0.9,16
49652,2,winter_wheat,1,PK,0.001,40
49652,2,winter_wheat,2,KAS,0.25,32
49652,2,winter_wheat,3,KAS,0.4,16
49652,2,winter_wheat,4,KAS,0.9,16
49653,2,winter_wheat,1,PK,0.001,40
49653,2,winter_wheat,2,KAS,0.25,32
49653,2,winter_wheat,3,KAS,0.4,16
49653,2,winter_wheat,4,KAS,0.9,16
49654,2,winter_wheat,1,PK,0.001,40
49654,2,winter_wheat,2,KAS,0.25,32
49654,2,winter_wheat,3,KAS,0.4,16
49654,2,winter_wheat,4,KAS,0.9,16
49655,2,winter_wheat,1,PK,0.001,40
49655,2,winter_wheat,2,KAS,0.25,32
49655,2,winter_wheat,3,KAS,0.4,16
49655,2,winter_wheat,4,KAS,0.9,16
49656,2,winter_wheat,1,PK,0.001,40
49656,2,winter_wheat,2,KAS,0.25,32
49656,2,winter_wheat,3,KAS,0.4,16
49656,2,winter_wheat,4,KAS,0.9,16
49657,2,winter_wheat,1,PK,0.001,40
49657,2,winter_wheat,2,KAS,0.25,32
49657,2,winter_wheat,3,KAS,0.4,16
49657,2,winter_wheat,4,KAS,0.9,16
49658,2,winter_wheat,1,PK,0.001,40
49658,2,winter_wheat,2,KAS,0.25,32
49658,2,winter_wheat,3,KAS,0.4,16
49658,2,winter_wheat,4,KAS,0.9,16
49659,2,winter_wheat,1,PK,0.001,40
49659,2,winter_wheat,2,KAS,0.25,32
49659,2,winter_wheat,3,KAS,0.4,16
49659,2,winter_wheat,4,KAS,0.9,16
49660,2,winter_wheat,1,PK,0.001,40
49660,2,winter_wheat,2,KAS,0.25,32
49660,2,winter_wheat,3,KAS,0.4,16
49660,2,winter_wheat,4,KAS,0.9,16
49661,2,winter_wheat,1,PK,0.001,40
49661,2,winter_wheat,2,KAS,0.25,32
49661,2,winter_wheat,3,KAS,0.4,16
49661,2,winter_wheat,4,KAS,0.9,16
49662,2,winter_wheat,1,PK,0.001,40
49662,2,winter_wheat,2,KAS,0.25,32
49662,2,winter_wheat,3,KAS,0.4,16
49662,2,winter_wheat,4,KAS,0.9,16
49663,2,winter_wheat,1,PK,0.001,40
49663,2,winter_wheat,2,KAS,0.25,32
49663,2,winter_wheat,3,KAS,0.4,16
49663,2,winter_wheat,4,KAS,0.9,16
49664,2,winter_wheat,1,PK,0.001,40
49664,2,winter_wheat,2,KAS,0.25,32
49664,2,winter_wheat,3,KAS,0.4,16
49664,2,winter_wheat,4,KAS,0.9,16
49665,2,winter_wheat,1,PK,0.001,40
49665,2,winter_wheat,2,KAS,0.25,32
49665,2,winter_wheat,3,KAS,0.4,16
49665,2,winter_wheat,4,KAS,0.9,16
49666,2,winter_wheat,1,PK,0.001,40
49666,2,winter_wheat,2,KAS,0.25,32
49666,2,winter_wheat,3,KAS,0.4,16
49666,2,winter_wheat,4,KAS,0.9,16
49667,2,winter_wheat,1,PK,0.001,40
49667,2,winter_wheat,2,KAS,0.25,32
49667,2,winter_wheat,3,KAS,0.4,16
49667,2,winter_wheat,4,KAS,0.9,16
49668,2,winter_wheat,1,PK,0.001,40
49668,2,winter_wheat,2,KAS,0.25,32
49668,2,winter_wheat,3,KAS,0.4,16
49668,2,winter_wheat,4,KAS,0.9,16
49669,2,winter_wheat,1,PK,0.001,40
49669,2,winter_wheat,2,KAS,0.25,32
49669,2,winter_wheat,3,KAS,0.4,16
49669,2,winter_wheat,4,KAS,0.9,16
49670,2,winter_wheat,1,PK,0.001,40
49670,2,winter_wheat,2,KAS,0.25,32
49670,2,winter_wheat,3,KAS,0.4,16
49670,2,winter_wheat,4,KAS,0.9,16
49671,2,winter_wheat,1,PK,0.001,40
49671,2,winter_wheat,2,KAS,0.25,32
49671,2,winter_wheat,3,KAS,0.4,16
49671,2,winter_wheat,4,KAS,0.9,16
49672,2,winter_wheat,1,PK,0.001,40
49672,2,winter_wheat,2,KAS,0.25,32
49672,2,winter_wheat,3,KAS,0.4,16
49672,2,winter_wheat,4,KAS,0.9,16
49673,2,winter_wheat,1,PK,0.001,40
49673,2,winter_wheat,2,KAS,0.25,32
49673,2,winter_wheat,3,KAS,0.4,16
49673,2,winter_wheat,4,KAS,0.9,16
49674,2,winter_wheat,1,PK,0.001,40
49674,2,winter_wheat,2,KAS,0.25,32
49674,2,winter_wheat,3,KAS,0.4,16
49674,2,winter_wheat,4,KAS,0.9,16
49675,2,winter_wheat,1,PK,0.001,40
49675,2,winter_wheat,2,KAS,0.25,32
49675,2,winter_wheat,3,KAS,0.4,16
49675,2,winter_wheat,4,KAS,0.9,16
49676,2,winter_wheat,1,PK,0.001,40
49676,2,winter_wheat,2,KAS,0.25,32
49676,2,winter_wheat,3,KAS,0.4,16
49676,2,winter_wheat,4,KAS,0.9,16
49677,2,winter_wheat,1,PK,0.001,40
49677,2,winter_wheat,2,KAS,0.25,32
49677,2,winter_wheat,3,KAS,0.4,16
49677,2,winter_wheat,4,KAS,0.9,16
49678,2,winter_wheat,1,PK,0.001,40
49678,2,winter_wheat,2,KAS,0.25,32
49678,2,winter_wheat,3,KAS,0.4,16
49678,2,winter_wheat,4,KAS,0.9,16
49679,2,winter_wheat,1,PK,0.001,40
49679,2,winter_wheat,2,KAS,0.25,32
49679,2,winter_wheat,3,KAS,0.4,16
49679,2,winter_wheat,4,KAS,0.9,16
49680,2,winter_wheat,1,PK,0.001,40
49680,2,winter_wheat,2,KAS,0.25,32
49680,2,winter_wheat,3,KAS,0.4,16
49680,2,winter_wheat,4,KAS,0.9,16
49681,2,winter_wheat,1,PK,0.001,40
49681,2,winter_wheat,2,KAS,0.25,32
49681,2,winter_wheat,3,KAS,0.4,16
49681,2,winter_wheat,4,KAS,0.9,16
49682,2,winter_wheat,1,PK,0.001,40
49682,2,winter_wheat,2,KAS,0.25,32
49682,2,winter_wheat,3,KAS,0.4,16
49682,2,winter_wheat,4,KAS,0.9,16
49683,2,winter_wheat,1,PK,0.001,40
49683,2,winter_wheat,2,KAS,0.25,32
49683,2,winter_wheat,3,KAS,0.4,16
49683,2,winter_wheat,4,KAS,0.9,16
49684,2,winter_wheat,1,PK,0.001,40
49684,2,winter_wheat,2,KAS,0.25,32
49684,2,winter_wheat,3,KAS,0.4,16
49684,2,winter_wheat,4,KAS,0.9,16
49685,2,winter_wheat,1,PK,0.001,40
49685,2,winter_wheat,2,KAS,0.25,32
49685,2,winter_wheat,3,KAS,0.4,16
49685,2,winter_wheat,4,KAS,0.9,16
49686,2,winter_wheat,1,PK,0.001,40
49686,2,winter_wheat,2,KAS,0.25,32
49686,2,winter_wheat,3,KAS,0.4,16
49686,2,winter_wheat,4,KAS,0.9,16
49687,2,winter_wheat,1,PK,0.001,40
49687,2,winter_wheat,2,KAS,0.25,32
49687,2,winter_wheat,3,KAS,0.4,16
49687,2,winter_wheat,4,KAS,0.9,16
49688,2,winter_wheat,1,PK,0.001,40
49688,2,winter_wheat,2,KAS,0.25,32
49688,2,winter_wheat,3,KAS,0.4,16
49688,2,winter_wheat,4,KAS,0.9,16
49689,2,winter_wheat,1,PK,0.001,40
49689,2,winter_wheat,2,KAS,0.25,32
49689,2,winter_wheat,3,KAS,0.4,16
49689,2,winter_wheat,4,KAS,0.9,16
49690,2,winter_wheat,1,PK,0.001,40
49690,2,winter_wheat,2,KAS,0.25,32
49690,2,winter_wheat,3,KAS,0.4,16
49690,2,winter_wheat,4,KAS,0.9,16
49691,2,winter_wheat,1,PK,0.001,40
49691,2,winter_wheat,2,KAS,0.25,32
49691,2,winter_wheat,3,KAS,0.4,16
49691,2,winter_wheat,4,KAS,0.9,16
49692,2,winter_wheat,1,PK,0.001,40
49692,2,winter_wheat,2,KAS,0.25,32
49692,2,winter_wheat,3,KAS,0.4,16
49692,2,winter_wheat,4,KAS,0.9,16
49693,2,winter_wheat,1,PK,0.001,40
49693,2,winter_wheat,2,KAS,0.25,32
49693,2,winter_wheat,3,KAS,0.4,16
49693,2,winter_wheat,4,KAS,0.9,16
49694,2,winter_wheat,1,PK,0.001,40
49694,2,winter_wheat,2,KAS,0.25,32
49694,2,winter_wheat,3,KAS,0.4,16
49694,2,winter_wheat,4,KAS,0.9,16
49695,2,winter_wheat,1,PK,0.001,40
49695,2,winter_wheat,2,KAS,0.25,32
49695,2,winter_wheat,3,KAS,0.4,16
49695,2,winter_wheat,4,KAS,0.9,16
49696,2,winter_wheat,1,PK,0.001,40
49696,2,winter_wheat,2,KAS,0.25,32
49696,2,winter_wheat,3,KAS,0.4,16
49696,2,winter_wheat,4,KAS,0.9,16
49697,2,winter_wheat,1,PK,0.001,40
49697,2,winter_wheat,2,KAS,0.25,32
49697,2,winter_wheat,3,KAS,0.4,16
49697,2,winter_wheat,4,KAS,0.9,16
49698,2,winter_wheat,1,PK,0.001,40
49698,2,winter_wheat,2,KAS,0.25,32
49698,2,winter_wheat,3,KAS,0.4,16
49698,2,winter_wheat,4,KAS,0.9,16
49699,2,winter_wheat,1,PK,0.001,40
49699,2,winter_wheat,2,KAS,0.25,32
49699,2,winter_wheat,3,KAS,0.4,16
49699,2,winter_wheat,4,KAS,0.9,16
49700,2,winter_wheat,1,PK,0.001,40
49700,2,winter_wheat,2,KAS,0.25,32
49700,2,winter_wheat,3,KAS,0.4,16
49700,2,winter_wheat,4,KAS,0.9,16
49701,2,winter_wheat,1,PK,0.001,40
49701,2,winter_wheat,2,KAS,0.25,32
49701,2,winter_wheat,3,KAS,0.4,16
49701,2,winter_wheat,4,KAS,0.9,16
49702,2,winter_wheat,1,PK,0.001,40
49702,2,winter_wheat,2,KAS,0.25,32
49702,2,winter_wheat,3,KAS,0.4,16
49702,2,winter_wheat,4,KAS,0.9,16
49703,2,winter_wheat,1,PK,0.001,40
49703,2,winter_wheat,2,KAS,0.25,32
49703,2,winter_wheat,3,KAS,0.4,16
49703,2,winter_wheat,4,KAS,0.9,16
49704,2,winter_wheat,1,PK,0.001,40
49704,2,winter_wheat,2,KAS,0.25,32
49704,2,winter_wheat,3,KAS,0.4,16
49704,2,winter_wheat,4,KAS,0.9,16
49705,2,winter_wheat,1,PK,0.001,40
49705,2,winter_wheat,2,KAS,0.25,32
49705,2,winter_wheat,3,KAS,0.4,16
49705,2,winter_wheat,4,KAS,0.9,16
49706,2,winter_wheat,1,PK,0.001,40
49706,2,winter_wheat,2,KAS,0.25,32
49706,2,winter_wheat,3,KAS,0.4,16
49706,2,winter_wheat,4,KAS,0.9,16
49707,2,winter_wheat,1,PK,0.001,40
49707,2,winter_wheat,2,KAS,0.25,32
49707,2,winter_wheat,3,KAS,0.4,16
49707,2,winter_wheat,4,KAS,0.9,16
49708,2,winter_wheat,1,PK,0.001,40
49708,2,winter_wheat,2,KAS,0.25,32
49708,2,winter_wheat,3,KAS,0.4,16
49708,2,winter_wheat,4,KAS,0.9,16
49709,2,winter_wheat,1,PK,0.001,40
49709,2,winter_wheat,2,KAS,0.25,32
49709,2,winter_wheat,3,KAS,0.4,16
49709,2,winter_wheat,4,KAS,0.9,16
49710,2,winter_wheat,1,PK,0.001,40
49710,2,winter_wheat,2,KAS,0.25,32
49710,2,winter_wheat,3,KAS,0.4,16
49710,2,winter_wheat,4,KAS,0.9,16
49711,2,winter_wheat,1,PK,0.001,40
49711,2,winter_wheat,2,KAS,0.25,32
49711,2,winter_wheat,3,KAS,0.4,16
49711,2,winter_wheat,4,KAS,0.9,16
49712,2,winter_wheat,1,PK,0.001,40
49712,2,winter_wheat,2,KAS,0.25,32
49712,2,winter_wheat,3,KAS,0.4,16
49712,2,winter_wheat,4,KAS,0.9,16
49713,2,winter_wheat,1,PK,0.001,40
49713,2,winter_wheat,2,KAS,0.25,32
49713,2,winter_wheat,3,KAS,0.4,16
49713,2,winter_wheat,4,KAS,0.9,16
49714,2,winter_wheat,1,PK,0.001,40
49714,2,winter_wheat,2,KAS,0.25,32
49714,2,winter_wheat,3,KAS,0.4,16
49714,2,winter_wheat,4,KAS,0.9,16
49715,2,winter_wheat,1,PK,0.001,40
49715,2,winter_wheat,2,KAS,0.25,32
49715,2,winter_wheat,3,KAS,0.4,16
49715,2,winter_wheat,4,KAS,0.9,16
49716,2,winter_wheat,1,PK,0.001,40
49716,2,winter_wheat,2,KAS,0.25,32
49716,2,winter_wheat,3,KAS,0.4,16
49716,2,winter_wheat,4,KAS,0.9,16
49717,2,winter_wheat,1,PK,0.001,40
49717,2,winter_wheat,2,KAS,0.25,32
49717,2,winter_wheat,3,KAS,0.4,16
49717,2,winter_wheat,4,KAS,0.9,16
49718,2,winter_wheat,1,PK,0.001,40
49718,2,winter_wheat,2,KAS,0.25,32
49718,2,winter_wheat,3,KAS,0.4,16
49718,2,winter_wheat,4,KAS,0.9,16
49719,2,winter_wheat,1,PK,0.001,40
49719,2,winter_wheat,2,KAS,0.25,32
49719,2,winter_wheat,3,KAS,0.4,16
49719,2,winter_wheat,4,KAS,0.9,16
49720,2,winter_wheat,1,PK,0.001,40
49720,2,winter_wheat,2,KAS,0.25,32
49720,2,winter_wheat,3,KAS,0.4,16
49720,2,winter_wheat,4,KAS,0.9,16
49721,2,winter_wheat,1,PK,0.001,40
49721,2,winter_wheat,2,KAS,0.25,32
49721,2,winter_wheat,3,KAS,0.4,16
49721,2,winter_wheat,4,KAS,0.9,16
49722,2,winter_wheat,1,PK,0.001,40
49722,2,winter_wheat,2,KAS,0.25,32
49722,2,winter_wheat,3,KAS,0.4,16
49722,2,winter_wheat,4,KAS,0.9,16
49723,2,winter_wheat,1,PK,0.001,40
49723,2,winter_wheat,2,KAS,0.25,32
49723,2,winter_wheat,3,KAS,0.4,16
49723,2,winter_wheat,4,KAS,0.9,16
49724,2,winter_wheat,1,PK,0.001,40
49724,2,winter_wheat,2,KAS,0.25,32
49724,2,winter_wheat,3,KAS,0.4,16
49724,2,winter_wheat,4,KAS,0.9,16
49725,2,winter_wheat,1,PK,0.001,40
49725,2,winter_wheat,2,KAS,0.25,32
49725,2,winter_wheat,3,KAS,0.4,16
49725,2,winter_wheat,4,KAS,0.9,16
49726,2,winter_wheat,1,PK,0.001,40
49726,2,winter_wheat,2,KAS,0.25,32
49726,2,winter_wheat,3,KAS,0.4,16
49726,2,winter_wheat,4,KAS,0.9,16
49727,2,winter_wheat,1,PK,0.001,40
49727,2,winter_wheat,2,KAS,0.25,32
49727,2,winter_wheat,3,KAS,0.4,16
49727,2,winter_wheat,4,KAS,0.9,16
49728,2,winter_wheat,1,PK,0.001,40
49728,2,winter_wheat,2,KAS,0.25,32
49728,2,winter_wheat,3,KAS,0.4,16
49728,2,winter_wheat,4,KAS,0.9,16
49729,2,winter_wheat,1,PK,0.001,40
49729,2,winter_wheat,2,KAS,0.25,32
49729,2,winter_wheat,3,KAS,0.4,16
49729,2,winter_wheat,4,KAS,0.9,16
49730,2,winter_wheat,1,PK,0.001,40
49730,2,winter_wheat,2,KAS,0.25,32
49730,2,winter_wheat,3,KAS,0.4,16
49730,2,winter_wheat,4,KAS,0.9,16
49731,2,winter_wheat,1,PK,0.001,40
49731,2,winter_wheat,2,KAS,0.25,32
49731,2,winter_wheat,3,KAS,0.4,16
49731,2,winter_wheat,4,KAS,0.9,16
49732,2,winter_wheat,1,PK,0.001,40
49732,2,winter_wheat,2,KAS,0.25,32
49732,2,winter_wheat,3,KAS,0.4,16
49732,2,winter_wheat,4,KAS,0.9,16
49733,2,winter_wheat,1,PK,0.001,40
49733,2,winter_wheat,2,KAS,0.25,32
49733,2,winter_wheat,3,KAS,0.4,16
49733,2,winter_wheat,4,KAS,0.9,16
49734,2,winter_wheat,1,PK,0.001,40
49734,2,winter_wheat,2,KAS,0.25,32
49734,2,winter_wheat,3,KAS,0.4,16
49734,2,winter_wheat,4,KAS,0.9,16
49735,2,winter_wheat,1,PK,0.001,40
49735,2,winter_wheat,2,KAS,0.25,32
49735,2,winter_wheat,3,KAS,0.4,16
49735,2,winter_wheat,4,KAS,0.9,16
49736,2,winter_wheat,1,PK,0.001,40
49736,2,winter_wheat,2,KAS,0.25,32
49736,2,winter_wheat,3,KAS,0.4,16
49736,2,winter_wheat,4,KAS,0.9,16
49737,2,winter_wheat,1,PK,0.001,40
49737,2,winter_wheat,2,KAS,0.25,32
49737,2,winter_wheat,3,KAS,0.4,16
49737,2,winter_wheat,4,KAS,0.9,16
49738,2,winter_wheat,1,PK,0.001,40
49738,2,winter_wheat,2,KAS,0.25,32
49738,2,winter_wheat,3,KAS,0.4,16
49738,2,winter_wheat,4,KAS,0.9,16
49739,2,winter_wheat,1,PK,0.001,40
49739,2,winter_wheat,2,KAS,0.25,32
49739,2,winter_wheat,3,KAS,0.4,16
49739,2,winter_wheat,4,KAS,0.9,16
49740,2,winter_wheat,1,PK,0.001,40
49740,2,winter_wheat,2,KAS,0.25,32
49740,2,winter_wheat,3,KAS,0.4,16
49740,2,winter_wheat,4,KAS,0.9,16
49741,2,winter_wheat,1,PK,0.001,40
49741,2,winter_wheat,2,KAS,0.25,32
49741,2,winter_wheat,3,KAS,0.4,16
49741,2,winter_wheat,4,KAS,0.9,16
49742,2,winter_wheat,1,PK,0.001,40
49742,2,winter_wheat,2,KAS,0.25,32
49742,2,winter_wheat,3,KAS,0.4,16
49742,2,winter_wheat,4,KAS,0.9,16
49743,2,winter_wheat,1,PK,0.001,40
49743,2,winter_wheat,2,KAS,0.25,32
49743,2,winter_wheat,3,KAS,0.4,16
49743,2,winter_wheat,4,KAS,0.9,16
49744,2,winter_wheat,1,PK,0.001,40
49744,2,winter_wheat,2,KAS,0.25,32
49744,2,winter_wheat,3,KAS,0.4,16
49744,2,winter_wheat,4,KAS,0.9,16
49745,2,winter_wheat,1,PK,0.001,40
49745,2,winter_wheat,2,KAS,0.25,32
49745,2,winter_wheat,3,KAS,0.4,16
49745,2,winter_wheat,4,KAS,0.9,16
49746,2,winter_wheat,1,PK,0.001,40
49746,2,winter_wheat,2,KAS,0.25,32
49746,2,winter_wheat,3,KAS,0.4,16
49746,2,winter_wheat,4,KAS,0.9,16
49747,2,winter_wheat,1,PK,0.001,40
49747,2,winter_wheat,2,KAS,0.25,32
49747,2,winter_wheat,3,KAS,0.4,16
49747,2,winter_wheat,4,KAS,0.9,16
49748,2,winter_wheat,1,PK,0.001,40
49748,2,winter_wheat,2,KAS,0.25,32
49748,2,winter_wheat,3,KAS,0.4,16
49748,2,winter_wheat,4,KAS,0.9,16
49749,2,winter_wheat,1,PK,0.001,40
49749,2,winter_wheat,2,KAS,0.25,32
49749,2,winter_wheat,3,KAS,0.4,16
49749,2,winter_wheat,4,KAS,0.9,16
49750,2,winter_wheat,1,PK,0.001,40
49750,2,winter_wheat,2,KAS,0.25,32
49750,2,winter_wheat,3,KAS,0.4,16
49750,2,winter_wheat,4,KAS,0.9,16
49751,2,winter_wheat,1,PK,0.001,40
49751,2,winter_wheat,2,KAS,0.25,32
49751,2,winter_wheat,3,KAS,0.4,16
49751,2,winter_wheat,4,KAS,0.9,16
49752,2,winter_wheat,1,PK,0.001,40
49752,2,winter_wheat,2,KAS,0.25,32
49752,2,winter_wheat,3,KAS,0.4,16
49752,2,winter_wheat,4,KAS,0.9,16
49753,2,winter_wheat,1,PK,0.001,40
49753,2,winter_wheat,2,KAS,0.25,32
49753,2,winter_wheat,3,KAS,0.4,16
49753,2,winter_wheat,4,KAS,0.9,16
49754,2,winter_wheat,1,PK,0.001,40
49754,2,winter_wheat,2,KAS,0.25,32
49754,2,winter_wheat,3,KAS,0.4,16
49754,2,winter_wheat,4,KAS,0.9,16
49755,2,winter_wheat,1,PK,0.001,40
49755,2,winter_wheat,2,KAS,0.25,32
49755,2,winter_wheat,3,KAS,0.4,16
49755,2,winter_wheat,4,KAS,0.9,16
49756,2,winter_wheat,1,PK,0.001,40
49756,2,winter_wheat,2,KAS,0.25,32
49756,2,winter_wheat,3,KAS,0.4,16
49756,2,winter_wheat,4,KAS,0.9,16
49757,2,winter_wheat,1,PK,0.001,40
49757,2,winter_wheat,2,KAS,0.25,32
49757,2,winter_wheat,3,KAS,0.4,16
49757,2,winter_wheat,4,KAS,0.9,16
49758,2,winter_wheat,1,PK,0.001,40
49758,2,winter_wheat,2,KAS,0.25,32
49758,2,winter_wheat,3,KAS,0.4,16
